FIPS,MedianIncome2011,MedianIncome2012,MedianIncome2013,MedianIncome2014,MedianIncome2015,MedianIncome2016,MedianIncome2017,MedianIncome2018
51071,"43,139","44,365","43,504","45,979","46,727","51,780","52,808","50,591"
51073,"58,282","57,173","58,824","58,900","63,742","64,296","63,902","70,938"
51075,"76,804","81,707","76,843","86,610","86,257","88,815","100,686","89,331"
51077,"31,286","32,611","33,302","31,893","37,684","36,113","37,247","37,550"
51079,"60,710","59,718","59,730","61,762","60,406","66,170","65,394","67,498"
51081,"37,861","36,996","38,036","36,459","40,252","41,539","47,097","43,533"
51083,"35,170","36,203","35,553","39,079","40,432","39,859","42,552","43,096"
51085,"71,714","74,660","77,316","81,940","81,900","83,405","89,723","91,028"
51087,"58,110","58,723","60,050","62,446","65,524","66,524","67,434","68,581"
51089,"32,596","34,232","36,066","34,842","36,695","36,703","41,206","36,471"
51091,"37,286","37,501","38,314","38,636","42,363","42,837","43,939","45,089"
51093,"60,922","64,606","62,495","64,350","67,480","70,982","70,842","72,993"
51095,"73,575","78,396","75,806","75,926","77,668","84,035","88,149","86,541"
51097,"45,087","45,090","44,697","46,331","47,513","52,115","51,055","51,124"
51099,"75,935","75,861","78,180","76,206","81,128","80,664","86,878","86,619"
51101,"57,779","62,005","61,183","64,305","64,651","68,053","69,806","68,724"
51103,"43,470","47,769","46,578","45,827","47,098","44,941","50,793","52,814"
51105,"30,341","30,606","32,092","31,429","32,135","32,466","32,152","34,796"
51107,"119,525","118,934","117,680","122,641","125,900","134,609","136,191","140,382"
51109,"53,267","54,836","53,170","60,121","57,015","52,671","60,641","63,714"
51111,"34,488","33,618","37,712","37,548","38,941","38,313","36,591","41,421"
51113,"52,116","51,094","51,805","52,513","53,655","56,774","58,680","60,450"
51115,"54,113","57,051","55,128","58,268","56,119","59,439","59,296","61,764"
51117,"36,372","37,435","38,439","38,500","33,650","45,827","42,275","44,832"
51119,"46,171","48,066","47,399","48,921","52,407","49,840","51,534","54,871"
51121,"44,066","42,307","46,024","43,484","51,157","51,428","54,297","52,538"
51125,"46,055","47,234","45,990","48,076","49,621","54,188","53,965","56,690"
51127,"69,885","68,862","72,150","72,406","79,322","84,486","89,682","90,858"
51131,"35,594","32,138","36,211","36,822","37,515","39,348","41,160","43,157"
51133,"45,908","47,143","49,054","51,422","52,075","52,957","53,381","55,418"
51135,"36,712","36,818","34,805","37,996","39,544","40,514","40,911","46,368"
51137,"56,967","58,673","60,829","59,282","59,482","64,656","62,707","63,681"
51139,"40,118","41,300","41,070","44,851","43,313","45,834","45,691","49,073"
51141,"34,486","33,818","34,654","34,885","37,360","38,539","40,421","42,862"
51143,"40,664","42,236","40,608","44,207","42,390","46,192","47,411","44,710"
51145,"71,507","73,639","74,820","75,539","77,761","78,047","87,756","88,475"
51147,"36,503","37,636","39,077","37,543","41,088","41,072","43,761","48,450"
51149,"56,374","62,475","65,625","61,792","63,320","66,775","68,884","68,133"
51153,"93,101","93,011","93,671","91,886","99,206","97,549","100,431","106,200"
51155,"39,054","42,502","43,555","46,186","48,218","49,554","48,743","50,834"
51157,"59,277","58,276","60,945","62,800","62,729","65,278","68,166","71,035"
51159,"39,624","41,190","42,738","42,204","43,888","45,403","48,355","49,399"
51161,"60,382","58,550","57,663","61,935","63,372","62,306","65,171","68,734"
51163,"42,567","46,909","46,882","48,497","47,561","50,570","53,606","53,413"
51165,"51,826","51,137","55,636","55,798","52,953","57,655","59,492","61,375"
51167,"30,562","35,912","36,107","37,378","38,386","39,003","39,219","38,966"
51169,"35,342","36,566","38,336","36,290","37,567","38,612","39,640","40,161"
51171,"47,669","48,677","47,874","45,430","54,281","53,810","56,733","55,283"
51173,"34,916","36,235","37,475","37,831","38,933","40,140","42,008","40,972"
51175,"43,374","43,846","46,547","46,521","48,119","49,595","49,512","52,741"
51177,"75,627","77,298","73,112","75,714","76,181","81,065","85,743","86,695"
51179,"90,748","95,927","93,014","92,647","95,666","97,607","111,184","108,421"
51181,"46,486","50,425","50,554","48,707","51,331","51,810","49,064","54,663"
51183,"37,329","36,901","38,948","37,748","39,900","41,790","41,594","43,031"
51185,"36,521","34,760","38,336","38,292","40,476","38,992","38,855","42,074"
51187,"56,450","58,632","56,291","60,714","58,047","65,434","63,785","65,635"
51191,"40,513","43,155","42,242","43,353","45,864","44,785","49,866","45,510"
51193,"43,175","45,051","45,927","48,232","47,581","48,983","50,046","51,414"
51195,"36,286","35,800","37,490","38,528","36,076","33,810","37,460","38,045"
51197,"39,879","38,533","41,168","41,132","42,883","47,676","46,795","46,345"
51199,"80,178","75,316","78,327","81,169","83,007","87,910","85,292","86,317"
51510,"82,070","80,942","85,562","86,419","89,177","87,822","99,959","99,425"
51515,"36,552","36,579","38,162",,,,,
51520,"29,612","31,973","35,167","34,099","38,745","33,659","38,232","36,903"
51530,"32,855","36,289","36,915","38,331","38,962","38,991","42,924","43,390"
51540,"41,826","41,031","45,320","45,890","54,876","47,977","54,034","56,997"
51550,"65,699","64,950","66,516","66,625","67,296","71,998","75,529","78,846"
51570,"48,299","51,664","49,715","52,355","45,283","52,673","53,769","56,800"
51580,"35,921","36,566","33,904","36,503","35,374","37,904","38,000","40,504"
51590,"31,545","30,588","30,940","33,646","32,369","35,220","33,626","36,015"
51595,"32,801","32,225","32,676","33,160","33,904","33,499","35,770","36,908"
51600,"87,307","86,963","89,507","94,067","99,671","94,701","99,662","105,532"
51610,"117,481","121,250","117,452","125,635","122,092","118,035","123,923","137,551"
51620,"30,725","36,078","36,326","38,583","36,004","40,247","37,117","37,327"
51630,"50,522","47,297","48,152","51,195","50,710","53,714","56,580","58,448"
51640,"31,740","33,191","33,737","33,182","32,829","35,221","33,391","36,571"
51650,"48,656","47,206","45,293","47,615","50,191","50,294","52,894","54,763"
51660,"36,370","35,489","37,588","38,541","39,967","41,636","44,688","42,640"
51670,"36,792","39,315","39,440","40,122","37,193","40,126","40,209","42,568"
51678,"40,105","40,250","41,521","40,829","44,392","45,331","47,749","48,726"
51680,"36,657","37,402","39,918","40,065","39,939","41,586","44,122","43,200"
51683,"65,590","65,307","70,133","72,510","72,562","72,396","75,621","79,141"
51685,"71,976","68,970","71,742","73,065","75,429","75,994","80,482","77,032"
51690,"30,227","29,550","31,046","29,971","32,541","34,262","34,463","33,892"
51700,"47,969","46,794","47,421","48,440","48,127","50,149","49,635","50,283"
51710,"42,201","41,880","42,949","42,567","45,094","45,809","48,218","48,519"
51720,"32,624","33,234","32,303","31,620","31,287","30,587","33,442","34,442"
51730,"32,615","33,280","32,623","32,749","31,645","34,238","36,038","37,049"
51735,"81,040","84,177","82,815","84,213","86,135","90,119","99,089","96,057"
51740,"41,910","41,699","43,041","43,045","46,308","46,617","48,532","47,343"
51750,"33,848","37,440","34,635","34,267","35,259","35,655","40,941","39,254"
51760,"38,368","37,933","39,249","42,074","40,161","42,336","46,073","48,747"
51770,"38,482","37,800","37,223","40,735","39,587","38,238","43,135","42,715"
51775,"44,499","47,760","47,837","54,195","47,600","57,897","54,989","57,274"
51790,"41,006","40,379","39,712","42,552","43,401","46,237","51,551","47,319"
51800,"61,335","61,778","59,468","60,735","61,171","65,025","68,961","69,753"
51810,"64,107","61,523","62,509","67,676","67,032","70,596","72,126","76,520"
51820,"40,342","43,883","42,434","44,843","43,500","41,255","44,008","47,117"
51830,"46,358","44,256","47,880","46,954","47,971","49,231","53,737","52,845"
51840,"42,539","42,305","43,943","44,537","47,679","46,093","49,588","51,456"
53000,"56,811","57,574","58,431","61,358","64,080","67,064","70,942","74,023"
53001,"40,675","43,939","45,171","47,423","48,127","48,698","48,056","52,012"
53003,"41,864","42,364","42,842","44,055","46,573","46,121","50,777","49,776"
53005,"61,539","58,361","59,264","58,750","62,698","63,474","64,717","69,212"
53007,"48,458","45,730","50,033","49,174","53,604","51,930","57,284","57,243"
53009,"47,903","43,482","46,531","47,185","46,708","49,502","49,070","57,183"
53011,"56,750","56,087","57,886","61,747","64,282","68,937","74,243","73,971"
53013,"42,463","41,834","42,332","45,465","40,209","47,894","50,322","53,700"
53015,"43,611","47,714","48,447","44,235","50,502","51,772","50,617","58,624"
53017,"47,958","48,308","49,293","51,151","51,400","52,363","54,580","65,912"
53019,"34,543","36,321","38,302","39,992","40,747","40,581","43,665","40,468"
53021,"48,904","52,829","52,720","55,006","58,246","56,940","61,285","60,483"
53023,"46,302","46,927","46,157","46,404","47,087","51,922","52,682","50,185"
53025,"43,149","45,050","46,065","50,388","50,573","48,997","55,807","53,688"
53027,"40,886","41,823","41,791","43,205","44,345","48,210","47,619","48,763"
53029,"58,179","56,459","53,306","59,358","60,567","64,475","63,529","65,987"
53031,"47,045","47,398","47,709","50,964","53,421","53,345","53,364","55,893"
53033,"68,596","68,944","71,779","75,738","81,816","85,907","89,519","94,822"
53035,"60,294","59,354","62,516","61,898","65,814","68,706","72,795","76,530"
53037,"41,823","43,649","47,287","48,127","47,378","50,410","56,393","55,624"
53039,"43,340","46,001","47,960","49,348","50,043","50,691","55,282","56,503"
53041,"42,072","42,993","41,325","44,243","47,619","47,127","50,086","57,019"
53043,"47,602","46,603","47,895","49,955","49,774","53,886","53,504","53,326"
53045,"44,331","48,539","46,886","52,313","54,175","52,758","55,030","58,239"
53047,"38,680","38,537","39,014","37,782","41,844","41,726","44,819","48,345"
53049,"37,632","37,774","35,703","40,189","41,088","43,168","45,526","46,365"
53051,"37,457","40,304","44,882","42,579","41,526","48,706","48,574","49,750"
53053,"55,215","57,542","57,619","60,397","60,168","64,312","69,027","75,022"
53055,"52,371","51,224","56,667","54,721","59,859","59,658","59,538","62,249"
53057,"52,013","52,886","52,525","51,395","56,891","60,442","65,505","70,955"
53059,"51,548","53,669","52,967","52,673","53,733","55,802","59,639","64,344"
53061,"63,766","67,068","67,443","71,890","76,053","78,582","82,405","87,096"
53063,"48,693","47,531","47,577","50,083","48,676","52,933","53,438","59,408"
53065,"41,166","39,948","43,675","43,823","42,845","51,303","52,136","51,183"
53067,"59,694","58,556","59,877","61,653","62,299","65,684","71,370","72,400"
53069,"41,286","49,346","46,659","51,022","50,402","54,162","53,694","55,692"
53071,"47,570","45,225","46,294","49,819","50,120","53,598","54,243","57,329"
53073,"51,315","51,509","51,119","53,733","55,073","56,636","61,026","62,262"
53075,"35,860","32,276","42,702","41,837","43,817","42,693","44,913","45,389"
53077,"41,666","43,428","41,918","44,342","46,891","48,232","47,573","51,377"
54000,"38,587","40,188","41,195","41,030","41,969","43,175","43,238","44,038"
54001,"33,004","32,940","35,558","35,615","37,330","36,485","37,255","39,776"
54003,"51,029","52,672","54,010","56,737","54,217","56,966","59,071","59,619"
54005,"38,357","39,194","38,098","37,625","37,971","36,313","38,584","38,110"
54007,"32,369","33,280","35,296","33,817","35,892","36,612","37,762","39,292"
54009,"41,034","40,044","43,719","43,572","45,272","46,020","50,775","48,342"
54011,"36,864","36,048","37,628","34,887","39,044","39,462","38,191","39,790"
54013,"28,581","32,922","31,946","32,162","36,403","33,818","33,527","36,384"
54015,"29,802","32,885","32,640","32,961","30,369","33,706","34,321","35,983"
54017,"35,261","34,753","39,399","41,838","41,115","40,524","44,370","44,725"
54019,"32,316","33,445","33,720","36,739","36,235","38,829","38,063","37,867"
54021,"33,196","32,912","35,344","32,705","36,392","35,325","35,429","38,173"
54023,"37,953","38,029","38,268","41,039","38,370","38,477","41,040","42,146"
54025,"35,924","36,248","37,218","36,996","38,209","38,784","37,902","37,665"
54027,"36,588","34,896","37,444","35,980","40,293","45,172","47,606","44,442"
54029,"39,110","37,025","40,249","48,178","42,009","44,889","44,623","47,299"
54031,"38,013","38,171","36,053","41,010","41,344","40,243","44,263","43,573"
54033,"39,899","41,221","42,197","42,121","46,979","46,548","51,711","47,942"
54035,"41,066","39,352","38,640","41,121","44,675","43,544","45,199","48,731"
54037,"59,280","62,924","64,916","66,950","67,821","71,315","70,203","75,027"
54039,"40,409","45,813","45,858","43,936","44,849","44,956","43,598","41,926"
54041,"37,270","37,345","38,462","40,568","39,601","36,826","41,908","40,691"
54043,"32,517","34,023","35,524","34,295","35,249","32,477","36,055","39,766"
54045,"34,001","33,542","35,773","36,437","35,615","35,667","34,925","34,894"
54047,"23,751","25,246","25,205","24,707","26,413","24,460","26,491","27,292"
54049,"39,774","40,638","41,705","43,729","43,654","45,712","46,514","46,244"
54051,"41,974","42,395","41,583","43,356","48,109","42,357","41,471","50,064"
54053,"35,132","36,730","36,454","35,799","35,717","42,187","40,314","43,050"
54055,"33,500","34,688","34,320","35,046","35,342","36,871","36,160","37,860"
54057,"38,073","38,673","38,320","40,012","43,159","45,437","45,144","48,578"
54059,"31,681","32,736","32,431","29,839","31,742","30,638","30,880","32,917"
54061,"43,447","41,503","47,281","43,835","46,718","49,725","50,621","51,070"
54063,"37,066","36,798","36,787","36,351","34,974","38,395","44,230","38,171"
54065,"40,762","41,087","42,719","44,446","45,628","59,573","44,448","49,487"
54067,"36,080","38,681","38,451","36,375","38,912","37,359","37,358","38,572"
54069,"36,836","37,973","41,009","40,195","46,315","43,240","47,818","48,689"
54071,"37,042","36,824","36,868","38,204","40,257","39,951","41,281","40,415"
54073,"41,596","42,935","43,172","44,801","48,308","47,276","47,118","50,768"
54075,"34,928","30,826","32,199","34,341","36,822","35,906","35,367","39,467"
54077,"40,375","40,431","42,187","41,420","43,804","44,438","45,215","47,101"
54079,"53,964","55,172","56,102","59,472","58,933","56,789","59,815","61,995"
54081,"38,156","40,199","39,998","40,270","38,564","42,282","41,286","41,298"
54083,"33,529","36,951","35,458","37,468","37,185","38,549","37,208","40,064"
54085,"35,421","36,554","38,147","46,383","39,501","42,154","40,636","43,717"
54087,"28,131","30,819","35,982","33,041","36,176","35,135","37,067","36,658"
54089,"30,751","29,352","31,051","32,456","35,676","31,458","32,375","34,768"
54091,"39,055","39,665","38,720","40,305","43,652","44,598","45,400","46,370"
54093,"35,019","35,423","37,591","36,466","38,000","42,128","39,539","48,070"
54095,"36,952","37,826","39,401","41,019","42,696","42,429","43,951","46,054"
54097,"36,719","44,593","37,676","38,387","40,766","40,509","37,896","41,213"
54099,"35,418","37,705","38,676","37,242","35,537","40,881","39,355","38,704"
54101,"28,697","27,382","31,805","29,331","30,673","30,578","31,446","34,054"
54103,"38,457","37,759","39,444","40,013","41,833","42,679","41,882","44,685"
54105,"36,084","36,999","37,132","38,600","42,309","37,542","42,330","44,837"
54107,"38,005","42,065","41,205","41,932","41,133","46,737","44,742","45,278"
54109,"32,851","32,880","34,525","34,419","35,020","36,018","34,603","35,460"
55000,"50,401","51,063","51,474","52,632","55,623","56,808","59,300","60,779"
55001,"40,339","42,241","43,814","42,063","42,844","42,390","44,767","43,000"
55003,"36,683","39,134","37,909","41,294","40,163","41,949","43,784","44,627"
55005,"44,666","42,676","44,086","46,375","51,056","49,581","50,940","50,344"
55007,"42,558","44,487","45,466","44,395","50,080","50,666","51,120","53,637"
